Site,Genus,species,ID,individual_ID,date_collected,cutting_ID,bud_ID,bud_location,bud_location_notes,bud_BBCH,node_number_1,node_number_2,node_number_3,bud_width,bud_length,date_measure,photo_file,date_dry,stem_diameter,bud_mass,date_mass,date_fixed,scale_number,scale_note,bud_type,leaf_number,leaf_primordia_number,whorl_number,vernation_note,aestivation_note,notes_misc
St. Hippolyte,Populus,grandifolia,4,POPGRA04_SH,27-Jan-15,X,8,Lateral,,0,8,,,1.35,1.29,2015-03-23,,,3.6,,,,,,,,,,,,
St. Hippolyte,Viburnum,lantanoides,5,VIBLAN05_SH,26-Jan-15,W,1,Lateral,very tip of bud missing,0,,,,3.68,12.36,2015-03-23,,2015-03-23,4.66,,,,,,,,,,,,
St. Hippolyte,Viburnum,lantanoides,5,VIBLAN05_SH,26-Jan-15,W,2,Lateral,"paired with 1, very tip of bud missing",0,,,,3.68,12.36,2015-03-23,,2015-03-23,4.66,,,,,,,,,,,,
St. Hippolyte,Viburnum,lantanoides,5,VIBLAN05_SH,26-Jan-15,W,3,Lateral,,0,,,,3.88,9.87,2015-03-23,,2015-03-23,4.66,,,,,,,,,,,,
St. Hippolyte,Viburnum,lantanoides,5,VIBLAN05_SH,26-Jan-15,W,4,Lateral,paired with 3,0,,,,3.74,9.51,2015-03-23,,2015-03-23,4.66,,,,,,,,,,,,
St. Hippolyte,Viburnum,lantanoides,5,VIBLAN05_SH,26-Jan-15,W,5,Lateral,flower bud,0,,,,7.98,9.53,2015-03-23,,2015-03-23,4.66,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool01,ACEPENpool01_SH,1/27/2015-1/28/2015,W,1,Terminal ,,0,1,1,1,4.16,12.83,2015-03-23,,2015-03-23,4.44,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool01,ACEPENpool01_SH,1/27/2015-1/28/2015,W,2,Lateral,"accessory, next to 1",0,1,1,1,2.15,4.31,2015-03-23,,2015-03-23,4.44,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool01,ACEPENpool01_SH,1/27/2015-1/28/2015,W,3,Lateral,"accessory, next to 1",0,1,1,1,1.98,3.99,2015-03-23,,2015-03-23,4.44,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool01,ACEPENpool01_SH,1/27/2015-1/28/2015,W,4,Terminal_twig,on shorter twig,0,1,1,1,2.9,8.24,2015-03-23,,2015-03-23,4.44,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool01,ACEPENpool01_SH,1/27/2015-1/28/2015,W,5,Lateral,"on shorter twig, next to 4",0,1,1,1,0.96,1.3,2015-03-23,,2015-03-23,4.44,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool01,ACEPENpool01_SH,1/27/2015-1/28/2015,W,6,Lateral,"on shorter twig, next to 4",0,1,1,1,0.17,0.23,2015-03-23,,2015-03-23,4.44,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool01,ACEPENpool01_SH,1/27/2015-1/28/2015,W,7,Terminal_twig,on longer twig,0,1,1,1,2.85,8.7,2015-03-23,,2015-03-23,4.44,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool01,ACEPENpool01_SH,1/27/2015-1/28/2015,W,8,Lateral,"on longer twig, next to 7",0,1,1,1,0.98,1.28,2015-03-23,,2015-03-23,4.44,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool02,ACEPENpool02_SH,1/27/2015-1/28/2015,X,1,Terminal,,0,1,1,1,4.02,13,2015-03-23,,,4.53,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool02,ACEPENpool02_SH,1/27/2015-1/28/2015,X,2,Lateral,"accessory, next to 1",0,1,1,1,2.84,5.83,2015-03-23,,,4.53,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool02,ACEPENpool02_SH,1/27/2015-1/28/2015,X,3,Lateral,"accessory, next to 1",0,1,1,1,2.3,4.79,2015-03-23,,,4.53,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool03,ACEPENpool03_SH,1/27/2015-1/28/2015,W,1,Terminal,,0,1,1,1,3.14,7.87,2015-03-23,,2015-03-23,4.74,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool03,ACEPENpool03_SH,1/27/2015-1/28/2015,W,2,Lateral,"accessory, next to 1",0,1,1,1,1.1,1.6,2015-03-23,,2015-03-23,4.74,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool03,ACEPENpool03_SH,1/27/2015-1/28/2015,W,3,Lateral,"accessory, next to 1",0,1,1,1,1.08,1.36,2015-03-23,,2015-03-23,4.74,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool03,ACEPENpool03_SH,1/27/2015-1/28/2015,W,4,Terminal,,0,1,1,1,2.43,5.03,2015-03-23,,2015-03-23,4.74,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool04,ACEPENpool04_SH,1/27/2015-1/28/2015,X,1,Terminal,,0,1,1,1,3.82,11.22,2015-03-23,,,3.82,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool04,ACEPENpool04_SH,1/27/2015-1/28/2015,X,2,Lateral,"accessory, next to 1",0,1,1,1,1.47,3.56,2015-03-23,,,3.82,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool04,ACEPENpool04_SH,1/27/2015-1/28/2015,X,3,Lateral,"accessory, next to 1",0,1,1,1,1,1.52,2015-03-23,,,3.82,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool04,ACEPENpool04_SH,1/27/2015-1/28/2015,X,4,Terminal_twig,,0,1,1,1,2.14,4.78,2015-03-23,,,3.82,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool04,ACEPENpool04_SH,1/27/2015-1/28/2015,X,5,Lateral,"accessory, next to 4",0,1,1,1,0.62,0.35,2015-03-23,,,3.82,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool05,ACEPENpool05_SH,1/27/2015-1/28/2015,W,1,Terminal,,0,1,1,1,4.43,10.7,2015-03-23,,2015-03-23,4.35,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool05,ACEPENpool05_SH,1/27/2015-1/28/2015,W,2,Lateral,"accessory, next to 1",0,1,1,1,2.76,4.74,2015-03-23,,2015-03-23,4.35,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool05,ACEPENpool05_SH,1/27/2015-1/28/2015,W,3,Lateral,"accessory, next to 1",0,1,1,1,2,2.84,2015-03-23,,2015-03-23,4.35,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool05,ACEPENpool05_SH,1/27/2015-1/28/2015,W,4,Terminal_twig,,0,1,1,1,3.64,8.04,2015-03-23,,2015-03-23,4.35,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool05,ACEPENpool05_SH,1/27/2015-1/28/2015,W,5,Lateral,"accessory, next to 4",0,1,1,1,1.84,2.96,2015-03-23,,2015-03-23,4.35,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool05,ACEPENpool05_SH,1/27/2015-1/28/2015,W,6,Terminal_twig,,0,1,1,1,3.6,6.95,2015-03-23,,2015-03-23,4.35,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool05,ACEPENpool05_SH,1/27/2015-1/28/2015,W,7,Lateral,"accessory, pin prick",0,1,1,1,1.15,0.69,2015-03-23,,2015-03-23,4.35,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool05,ACEPENpool05_SH,1/27/2015-1/28/2015,W,8,Lateral,"accessory, pin prick",0,1,1,1,0.89,0.89,2015-03-23,,2015-03-23,4.35,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool06,ACEPENpool06_SH,1/27/2015-1/28/2015,X,1,Terminal_twig,,0,2,1,1,3.94,9.86,2015-03-23,,,4.52,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool06,ACEPENpool06_SH,1/27/2015-1/28/2015,X,2,Lateral,accessory,0,2,1,1,1.68,3.19,2015-03-23,,,4.52,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool06,ACEPENpool06_SH,1/27/2015-1/28/2015,X,3,Lateral,accessory,0,2,1,1,1.63,2.97,2015-03-23,,,4.52,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool06,ACEPENpool06_SH,1/27/2015-1/28/2015,X,4,Lateral,,0,2,1,1,2.76,6.89,2015-03-23,,,4.52,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool06,ACEPENpool06_SH,1/27/2015-1/28/2015,X,5,Lateral,,0,2,1,1,3.06,7.49,2015-03-23,,,4.52,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool06,ACEPENpool06_SH,1/27/2015-1/28/2015,X,6,Terminal_twig,,0,2,1,1,4.1,9.3,2015-03-23,,,4.52,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool06,ACEPENpool06_SH,1/27/2015-1/28/2015,X,7,Lateral,accessory,0,2,1,1,1.11,1.43,2015-03-23,,,4.52,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool06,ACEPENpool06_SH,1/27/2015-1/28/2015,X,8,Lateral,accessory,0,2,1,1,1.57,2.69,2015-03-23,,,4.52,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool06,ACEPENpool06_SH,1/27/2015-1/28/2015,X,9,Lateral,,0,2,1,1,2.52,6.12,2015-03-23,,,4.52,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool06,ACEPENpool06_SH,1/27/2015-1/28/2015,X,10,Lateral,,0,2,1,1,2.69,5.98,2015-03-23,,,4.52,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool06,ACEPENpool06_SH,1/27/2015-1/28/2015,X,11,Terminal_twig,,0,2,1,1,3.71,8.19,2015-03-23,,,4.52,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool06,ACEPENpool06_SH,1/27/2015-1/28/2015,X,12,Lateral,accessory,0,2,1,1,1.46,2.64,2015-03-23,,,4.52,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool06,ACEPENpool06_SH,1/27/2015-1/28/2015,X,13,Lateral,accessory,0,2,1,1,1.15,1.47,2015-03-23,,,4.52,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool06,ACEPENpool06_SH,1/27/2015-1/28/2015,X,14,Terminal_twig,,0,2,1,1,3.24,6.72,2015-03-23,,,4.52,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool06,ACEPENpool06_SH,1/27/2015-1/28/2015,X,15,Lateral,accessory,0,2,1,1,1.42,2.09,2015-03-23,,,4.52,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool07,ACEPENpool07_SH,1/27/2015-1/28/2015,W,1,Terminal,,0,2,1,2,3.64,9.65,2015-03-23,,2015-03-23,4.71,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool07,ACEPENpool07_SH,1/27/2015-1/28/2015,W,2,Lateral,accessory,0,2,1,2,1.27,2.92,2015-03-23,,2015-03-23,4.71,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool07,ACEPENpool07_SH,1/27/2015-1/28/2015,W,3,Lateral,accessory,0,2,1,2,0.95,1.84,2015-03-23,,2015-03-23,4.71,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool07,ACEPENpool07_SH,1/27/2015-1/28/2015,W,4,Lateral,,0,2,1,2,2.2,4.82,2015-03-23,,2015-03-23,4.71,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool07,ACEPENpool07_SH,1/27/2015-1/28/2015,W,5,Lateral,,0,2,1,2,2.93,6,2015-03-23,,2015-03-23,4.71,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool07,ACEPENpool07_SH,1/27/2015-1/28/2015,W,6,Terminal_twig,,0,2,1,2,3.25,7.26,2015-03-23,,2015-03-23,4.71,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool07,ACEPENpool07_SH,1/27/2015-1/28/2015,W,7,Lateral,accessory,0,2,1,2,1.28,1.15,2015-03-23,,2015-03-23,4.71,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool07,ACEPENpool07_SH,1/27/2015-1/28/2015,W,8,Terminal_twig,,0,2,1,2,2.06,4.13,2015-03-23,,2015-03-23,4.71,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool07,ACEPENpool07_SH,1/27/2015-1/28/2015,W,9,Terminal_twig,,0,2,1,2,3.53,8.51,2015-03-23,,2015-03-23,4.71,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool07,ACEPENpool07_SH,1/27/2015-1/28/2015,W,10,Lateral,accessory,0,2,1,2,1.47,2.48,2015-03-23,,2015-03-23,4.71,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool07,ACEPENpool07_SH,1/27/2015-1/28/2015,W,11,Lateral,accessory,0,2,1,2,0.63,0.74,2015-03-23,,2015-03-23,4.71,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool08,ACEPENpool08_SH,1/27/2015-1/28/2015,X,1,Terminal_twig,,0,1,1,1,4.1,9.67,2015-03-23,,,4.65,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool08,ACEPENpool08_SH,1/27/2015-1/28/2015,X,2,Lateral,accessory,0,1,1,1,2.12,4.35,2015-03-23,,,4.65,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool08,ACEPENpool08_SH,1/27/2015-1/28/2015,X,3,Lateral,accessory,0,1,1,1,1.48,1.99,2015-03-23,,,4.65,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool08,ACEPENpool08_SH,1/27/2015-1/28/2015,X,4,Terminal_twig,,0,1,1,1,4.08,9.21,2015-03-23,,,4.65,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool08,ACEPENpool08_SH,1/27/2015-1/28/2015,X,5,Lateral,accessory,0,1,1,1,2,3.7,2015-03-23,,,4.65,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool08,ACEPENpool08_SH,1/27/2015-1/28/2015,X,6,Lateral,accessory,0,1,1,1,1.32,2.18,2015-03-23,,,4.65,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool08,ACEPENpool08_SH,1/27/2015-1/28/2015,X,7,Terminal_twig,,0,1,1,1,3.8,7.48,2015-03-23,,,4.65,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool08,ACEPENpool08_SH,1/27/2015-1/28/2015,X,8,Lateral,accessory,0,1,1,1,1.84,2.96,2015-03-23,,,4.65,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool08,ACEPENpool08_SH,1/27/2015-1/28/2015,X,9,Lateral,accessory,0,1,1,1,1.12,1.61,2015-03-23,,,4.65,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool08,ACEPENpool08_SH,1/27/2015-1/28/2015,X,10,Terminal_twig,,0,1,1,1,3.84,6.6,2015-03-23,,,4.65,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool08,ACEPENpool08_SH,1/27/2015-1/28/2015,X,11,Lateral,accessory,0,1,1,1,1.18,1.59,2015-03-23,,,4.65,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool08,ACEPENpool08_SH,1/27/2015-1/28/2015,X,12,Lateral,accessory,0,1,1,1,0.62,0.79,2015-03-23,,,4.65,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool09,ACEPENpool09_SH,1/27/2015-1/28/2015,W,1,Terminal,,0,1,1,2,4.58,11.01,2015-03-23,,2015-03-23,4.1,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool09,ACEPENpool09_SH,1/27/2015-1/28/2015,W,2,Lateral,accessory,0,1,1,2,2.07,3.52,2015-03-23,,2015-03-23,4.1,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool09,ACEPENpool09_SH,1/27/2015-1/28/2015,W,3,Lateral,accessory,0,1,1,2,2.12,4.37,2015-03-23,,2015-03-23,4.1,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool09,ACEPENpool09_SH,1/27/2015-1/28/2015,W,4,Terminal_twig,,0,1,1,2,2.93,6.55,2015-03-23,,2015-03-23,4.1,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool09,ACEPENpool09_SH,1/27/2015-1/28/2015,W,5,Lateral,accessory,0,1,1,2,0.98,1.14,2015-03-23,,2015-03-23,4.1,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool09,ACEPENpool09_SH,1/27/2015-1/28/2015,W,6,Terminal_twig,,0,1,1,2,3.02,6.64,2015-03-23,,2015-03-23,4.1,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool09,ACEPENpool09_SH,1/27/2015-1/28/2015,W,7,Lateral,accessory,0,1,1,2,0.88,1.14,2015-03-23,,2015-03-23,4.1,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool10,ACEPENpool10_SH,1/27/2015-1/28/2015,X,1,Terminal_twig,,0,1,1,1,3.45,8.27,2015-03-23,,,3.87,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool10,ACEPENpool10_SH,1/27/2015-1/28/2015,X,2,Lateral,accessory,0,1,1,1,1.55,2.65,2015-03-23,,,3.87,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool10,ACEPENpool10_SH,1/27/2015-1/28/2015,X,3,Lateral,accessory,0,1,1,1,0.97,1.48,2015-03-23,,,3.87,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool10,ACEPENpool10_SH,1/27/2015-1/28/2015,X,4,Terminal_twig,,0,1,1,1,3.18,6.77,2015-03-23,,,3.87,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool10,ACEPENpool10_SH,1/27/2015-1/28/2015,X,5,Lateral,accessory,0,1,1,1,1.47,2.24,2015-03-23,,,3.87,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool10,ACEPENpool10_SH,1/27/2015-1/28/2015,X,6,Lateral,accessory,0,1,1,1,0.93,0.71,2015-03-23,,,3.87,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool11,ACEPENpool11_SH,1/27/2015-1/28/2015,W,1,Terminal_twig,at top,0,1,1,1,3.07,7.08,2015-03-23,,2015-03-23,4.15,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool11,ACEPENpool11_SH,1/27/2015-1/28/2015,W,2,Lateral,accessory,0,1,1,1,0.98,1.21,2015-03-23,,2015-03-23,4.15,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool11,ACEPENpool11_SH,1/27/2015-1/28/2015,W,3,Terminal_twig,longer twig,0,1,1,1,3.81,8.72,2015-03-23,,2015-03-23,4.15,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool11,ACEPENpool11_SH,1/27/2015-1/28/2015,W,4,Lateral,accessory,0,1,1,1,0.83,1.86,2015-03-23,,2015-03-23,4.15,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool11,ACEPENpool11_SH,1/27/2015-1/28/2015,W,5,Lateral,accessory,0,1,1,1,0.82,0.85,2015-03-23,,2015-03-23,4.15,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool11,ACEPENpool11_SH,1/27/2015-1/28/2015,W,6,Terminal_twig,shorter twig,0,1,1,1,3.3,7.43,2015-03-23,,2015-03-23,4.15,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool11,ACEPENpool11_SH,1/27/2015-1/28/2015,W,7,Lateral,accessory,0,1,1,1,0.56,0.53,2015-03-23,,2015-03-23,4.15,,,,,,,,,,,,
St. Hippolyte,Acer,pensylvanicum,pool11,ACEPENpool11_SH,1/27/2015-1/28/2015,W,8,Lateral,accessory,0,1,1,1,0.98,1.19,2015-03-23,,2015-03-23,4.15,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool01,ACERUBpool01_SH,1/26/2015-1/27/2016,W,1,Terminal,,0,2,3,3,3.56,5.26,2015-03-23,,2015-03-23,3.32,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool01,ACERUBpool01_SH,1/26/2015-1/27/2016,W,2,Lateral,"accessory, larger",1,2,3,3,2.45,3.85,2015-03-23,,2015-03-23,3.32,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool01,ACERUBpool01_SH,1/26/2015-1/27/2016,W,3,Lateral,touching bud 2,0,2,3,3,2.16,3.21,2015-03-23,,2015-03-23,3.32,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool01,ACERUBpool01_SH,1/26/2015-1/27/2016,W,4,Lateral,opp bud 3,0,2,3,3,2.08,2.4,2015-03-23,,2015-03-23,3.32,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool01,ACERUBpool01_SH,1/26/2015-1/27/2016,W,5,Lateral,swelling,3,2,3,3,3.42,5.17,2015-03-23,,2015-03-23,3.32,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool01,ACERUBpool01_SH,1/26/2015-1/27/2016,W,6,Terminal_twig,,0,2,3,3,2.11,3.11,2015-03-23,,2015-03-23,3.32,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool02,ACERUBpool02_SH,1/26/2015-1/27/2016,X,1,Terminal,,0,2,2,2,3.17,3.72,2015-03-23,,,5.07,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool02,ACERUBpool02_SH,1/26/2015-1/27/2016,X,2,Lateral,"accessory, larger",0,2,2,2,2.09,2.9,2015-03-23,,,5.07,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool02,ACERUBpool02_SH,1/26/2015-1/27/2016,X,3,Lateral,accessory,0,2,2,2,1.57,1.96,2015-03-23,,,5.07,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool02,ACERUBpool02_SH,1/26/2015-1/27/2016,X,4,Lateral,"opp 5, larger",1,2,2,2,2.88,4.48,2015-03-23,,,5.07,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool02,ACERUBpool02_SH,1/26/2015-1/27/2016,X,5,Lateral,opp 4,1,2,2,2,3.1,2.92,2015-03-23,,,5.07,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool02,ACERUBpool02_SH,1/26/2015-1/27/2016,X,6,Terminal_twig,,0,2,2,2,2.42,3.71,2015-03-23,,,5.07,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool02,ACERUBpool02_SH,1/26/2015-1/27/2016,X,7,Lateral,accessory,0,2,2,2,2.94,3.4,2015-03-23,,,5.07,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool02,ACERUBpool02_SH,1/26/2015-1/27/2016,X,8,Lateral,accessory,0,2,2,2,2.75,3.66,2015-03-23,,,5.07,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool02,ACERUBpool02_SH,1/26/2015-1/27/2016,X,9,Lateral,,0,2,2,2,1.2,1.75,2015-03-23,,,5.07,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool02,ACERUBpool02_SH,1/26/2015-1/27/2016,X,10,Lateral,,0,2,2,2,1.03,1.42,2015-03-23,,,5.07,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool02,ACERUBpool02_SH,1/26/2015-1/27/2016,X,11,Terminal_twig,,0,2,2,2,2.5,3.41,2015-03-23,,,5.07,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool02,ACERUBpool02_SH,1/26/2015-1/27/2016,X,12,Lateral,accessory,0,2,2,2,1.38,1.92,2015-03-23,,,5.07,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool02,ACERUBpool02_SH,1/26/2015-1/27/2016,X,13,Lateral,accessory,0,2,2,2,1.56,1.97,2015-03-23,,,5.07,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool02,ACERUBpool02_SH,1/26/2015-1/27/2016,X,14,Lateral,,0,2,2,2,1.27,1.99,2015-03-23,,,5.07,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool02,ACERUBpool02_SH,1/26/2015-1/27/2016,X,15,Lateral,,0,2,2,2,0.81,1.17,2015-03-23,,,5.07,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool03,ACERUBpool03_SH,1/26/2015-1/27/2016,W,1,Terminal_twig,longer twig,0,2,2,2,2.97,4.86,2015-03-23,,2015-03-23,4.1,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool03,ACERUBpool03_SH,1/26/2015-1/27/2016,W,2,Lateral,accessory,0,2,2,2,2.27,2.89,2015-03-23,,2015-03-23,4.1,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool03,ACERUBpool03_SH,1/26/2015-1/27/2016,W,3,Lateral,accessory,0,2,2,2,2,2.59,2015-03-23,,2015-03-23,4.1,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool03,ACERUBpool03_SH,1/26/2015-1/27/2016,W,4,Lateral,,0,2,2,2,1.59,2.5,2015-03-23,,2015-03-23,4.1,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool03,ACERUBpool03_SH,1/26/2015-1/27/2016,W,5,Lateral,,0,2,2,2,1.19,1.76,2015-03-23,,2015-03-23,4.1,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool03,ACERUBpool03_SH,1/26/2015-1/27/2016,W,6,Terminal_twig,shorter twig,0,2,2,2,2.61,4.61,2015-03-23,,2015-03-23,4.1,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool03,ACERUBpool03_SH,1/26/2015-1/27/2016,W,7,Lateral,accessory,0,2,2,2,1.95,2.55,2015-03-23,,2015-03-23,4.1,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool03,ACERUBpool03_SH,1/26/2015-1/27/2016,W,8,Lateral,,0,2,2,2,1.89,2.78,2015-03-23,,2015-03-23,4.1,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool03,ACERUBpool03_SH,1/26/2015-1/27/2016,W,9,Lateral,,0,2,2,2,1.57,1.91,2015-03-23,,2015-03-23,4.1,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool04,ACERUBpool04_SH,1/26/2015-1/27/2016,X,1,Terminal_twig,,0,2,3,2,3.78,5.08,2015-03-23,,,3.75,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool04,ACERUBpool04_SH,1/26/2015-1/27/2016,X,2,Lateral,accessory,0,2,3,2,2.43,3.7,2015-03-23,,,3.75,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool04,ACERUBpool04_SH,1/26/2015-1/27/2016,X,3,Lateral,accessory,0,2,3,2,2.6,3.91,2015-03-23,,,3.75,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool04,ACERUBpool04_SH,1/26/2015-1/27/2016,X,4,Lateral,swelling,3,2,3,2,3.34,5,2015-03-23,,,3.75,,,,,,,,,,,,
St. Hippolyte,Acer,rubrum,pool05,ACERUBpool05_SH,1/26/2015-1/27/2016,W,1,Terminal_twig,longest twig,0,2,2,3,3.25,4.73,2015-03-23,,2015-03-23,3.86,,,,,,,,,,,,
